path,artist_name,song_name,features,features11
folder7/Lil Pump - Gucci Gang [Official Music Video] [4LfJnj66HVQ].mp3,Lil Pump ,folder7/Lil Pump ,"[0.33843017, 2037.404903294708, 2214.0006397444945, 4163.192170016606, 20.669778415838614, 0.17024397729664414, 0.49043632, 0.25595018, 15.025466, 1.3470613, 3.0295698361865644, -0.003651798315972977, 0.23042344, 0.09313990964358952]",
folder7/Loverboy - Working For The Weekend (with Intro) [zL8G5pBZ5CI].mp3,Loverboy ,folder7/Loverboy ,"[0.41759413, 3371.9067419662306, 2594.759402529264, 6429.547457256568, 20.839651277881416, 0.2181784307796592, 0.6044369, 0.27955288, 1.5123669, -6.1796207, 1.418021326891425, -0.0006461896045252215, 0.08811286, 0.2325374463600165]",
folder7/Lukas Graham - Mama Said [Official Music Video] [HdAkYCyCZv8].mp3,Lukas Graham ,folder7/Lukas Graham ,"[0.38022962, 2722.9424526653233, 2489.1503142787956, 5512.162120894655, 21.84511680363568, 0.18100028607999563, 0.51819456, 0.26691276, 3.3385167, -1.9892207, 1.5717320546838975, 0.0018295209883747868, 0.11418191, 0.1504935411682061]",
folder7/Lou Bega - Mambo No. 5 (A Little Bit of...) [EK_LN3XEcnw].mp3,Lou Bega ,folder7/Lou Bega ,"[0.43140677, 2812.461066692471, 2666.2748149538274, 5980.286536854353, 20.2899296125022, 0.18528388495756562, 0.55958515, 0.2749425, 4.7725472, 0.98025465, 2.2344657542719526, 0.0032888581450930257, 0.14353569, 0.1429344909379916]",
folder7/Logan Paul - SANTA DISS TRACK (Official Music Video) [khPLWaBioOs].mp3,Logan Paul ,folder7/Logan Paul ,"[0.40051997, 2261.6947325246206, 2310.281462058755, 4598.632957133072, 20.81904280315193, 0.16465960650460282, 0.48913464, 0.25821626, 8.624591, 1.3011807, 2.188843711379869, 0.002733154610826406, 0.17866366, 0.10658377456062401]",
folder7/M83 'Midnight City' Official video [dX3k_QDnzHE].mp3,M83 'Midnight City' Official video [dX3k_QDnzHE].mp3,folder7/M83 'Midnight City' Official video [dX3k_QDnzHE].mp3,"[0.43204704, 2701.7023716057365, 2516.4807600989475, 5584.640135879778, 20.456246993241102, 0.25082032442905744, 0.58282006, 0.27126354, 3.8192263, 1.2465206, 2.17448864205457, 0.002319948909241376, 0.13099478, 0.15679975919661607]",
folder7/MACKLEMORE & RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO) [hlVBg7_08n0].mp3,MACKLEMORE & RYAN LEWIS ,folder7/MACKLEMORE & RYAN LEWIS ,"[0.34802112, 2211.8722910190645, 2213.739558059704, 4410.792750593745, 21.724366895426513, 0.16486157326716688, 0.50165874, 0.2620669, 7.2632217, -3.7624588, 1.8861126384530635, 0.021460243241583615, 0.1432979, 0.11381202191972364]",
folder7/LOREN GRAY - MY STORY [FULL SONG REVIEW & REACTION] Do i like it？ [QzoFhxpD6jU].mp3,LOREN GRAY ,folder7/LOREN GRAY ,"[0.38835922, 3473.4891025522284, 2346.630458892788, 6025.2782606877, 20.967274113191174, 0.19399908393257562, 0.549548, 0.27573508, 2.4914753, -6.121188, 1.3935568276744752, 0.0018636971777718232, 0.11421267, 0.2586937362037385]",
folder7/Little Drummer Boy - Harry Simeone Chorale [R6vGGKchcdQ].mp3,Little Drummer Boy ,folder7/Little Drummer Boy ,"[0.34770903, 1639.5977435036034, 1974.6541457862602, 3249.260751403574, 21.30130831431935, 0.20021024426076076, 0.54629403, 0.26778018, 3.2718115, -3.9545944, 1.3725025529699506, -0.010247047845310631, 0.10463336, 0.08378833431638122]",
folder7/Logan Paul - Help Me Help You ft. Why Don't We [Official Video] [pT20g6lTZ-k].mp3,Logan Paul ,folder7/Logan Paul ,"[0.3786013, 2463.1365343090115, 2356.9326152230997, 4984.943842677176, 21.523242961062994, 0.17405665442290527, 0.5095147, 0.26460633, 13.813011, 1.0542339, 3.2336003455357316, 0.008064196402537046, 0.23304155, 0.1262224181395876]",
folder7/Lonestar - Mr. Mom [CLSsIXPzVO0].mp3,Lonestar ,folder7/Lonestar ,"[0.39567935, 3059.1905838479656, 2667.992349007375, 6263.127134747273, 21.7571391045498, 0.21526512324174157, 0.5601, 0.27489164, 0.72939754, -5.0007057, 0.9408268744723943, 0.0023747074794067554, 0.061672166, 0.19188714823077546]",
folder7/Luis Fonsi - Despacito ft. Daddy Yankee [kJQP7kiw5Fk].mp3,Luis Fonsi ,folder7/Luis Fonsi ,"[0.3724148, 2775.492928060713, 2478.429591509089, 5739.698642653016, 20.57107454072561, 0.17586391132511098, 0.5357355, 0.26633468, 14.353888, -0.07102924, 3.4116071495318234, -0.007218248029086784, 0.23273829, 0.15407401388688463]",
folder7/Lil Skies x Yung Pinch - I Know You [Official Music Video] (Dir. by @NicholasJandora) [uZwsYdxecA8].mp3,Lil Skies x Yung Pinch ,folder7/Lil Skies x Yung Pinch ,"[0.40604785, 2408.165061019451, 2406.9550442440222, 4996.897093424163, 20.74914588124266, 0.17704491720377433, 0.45599902, 0.245701, 13.41299, 3.164121, 3.031565213425673, 0.012010115694103807, 0.22590189, 0.11631176160550706]",
"folder7/Lin-Manuel Miranda, Opetaia Foa'i - We Know The Way (From ＂Moana＂) [ubZrAmRxy_M].mp3",Lin,folder7/Lin,"[0.40488377, 1880.9926518950033, 2276.424680673663, 4176.247438345383, 20.235062841633457, 0.20225295253784875, 0.5737061, 0.26918742, 1.1844299, -3.8234298, 0.9288908420042131, 0.0025945132282338794, 0.0631662, 0.0830712890625]",
folder7/LOCASH - Ring on Every Finger [LMDDdj_M0js].mp3,LOCASH ,folder7/LOCASH ,"[0.43477818, 3171.3570055592504, 2689.891491418636, 6529.756577203655, 20.647746248857093, 0.22151441756979925, 0.60024184, 0.27450716, 16.504387, 3.2471287, 4.6413908191578646, 0.005386405078970138, 0.28340253, 0.1894465514775175]",
folder7/Long Way Home Lyrics- 5SOS [YRSdeqH0gl4].mp3,Long Way Home Lyrics,folder7/Long Way Home Lyrics,"[0.40054178, 2982.744288179343, 2604.7547112385755, 6127.477190972931, 20.845272354249143, 0.2273486592817626, 0.5887236, 0.275544, 14.308298, 2.9497778, 4.308792015720931, -0.010780105534424345, 0.26541623, 0.17801982210221975]",
folder7/Little Big Town - When Someone Stops Loving You (Official Music Video) [xkm0X2LSQ-k].mp3,Little Big Town ,folder7/Little Big Town ,"[0.34878278, 2427.5048399163497, 2244.199014361633, 4798.21479385478, 21.80291500612222, 0.2313216216869327, 0.48504376, 0.25293785, 4.63973, -2.615637, 2.2165727085121842, -0.005256730367876242, 0.14969574, 0.14838185513546553]",
folder7/Lil Peep & XXXTENTACION - Falling Down [-jRKsiAOAA8].mp3,Lil Peep & XXXTENTACION ,folder7/Lil Peep & XXXTENTACION ,"[0.41636282, 2405.54450719964, 2215.453767244529, 4766.02277665188, 21.177693964229356, 0.1914690932758908, 0.4719115, 0.2517718, 14.216511, 1.2428925, 3.2768838688797213, 0.02312612127148095, 0.22303243, 0.13656243818500177]",
"folder7/Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video) [Kb24RrHIbFk].mp3",Logic ,folder7/Logic ,"[0.36983162, 1851.5722919572984, 1956.2300222444335, 3734.5443553456266, 20.43757390215049, 0.21394557360468544, 0.5184916, 0.2494338, 4.1757746, -5.221693, 1.7112811219630497, -3.797230719610982e-05, 0.11057479, 0.09578385719074872]",
folder7/Lost Kings & Loren Gray - Anti-Everything (Official Video) [f__DV1unimQ].mp3,Lost Kings & Loren Gray ,folder7/Lost Kings & Loren Gray ,"[0.38248327, 2295.841185821292, 2339.372032918937, 4709.585641194142, 20.459554587686288, 0.18537639142627235, 0.5462149, 0.26721, 13.8369, 0.62662643, 2.9678763303625053, 0.006871381253666952, 0.21782206, 0.11384641919749029]",
folder7/Loren Gray - Queen (Official Video) [XqBKrJnA8ZY].mp3,Loren Gray ,folder7/Loren Gray ,"[0.36068138, 2271.8594353845024, 2448.404195264988, 4982.371550041786, 21.633307013327762, 0.20288099908053558, 0.42245898, 0.23898631, 2.948989, -2.814595, 1.1125732851474426, -0.005066734716862515, 0.0942038, 0.09359107907932383]",
folder7/Luke Bryan - Strip It Down (Official Music Video) [G2BWyY4B36Y].mp3,Luke Bryan ,folder7/Luke Bryan ,"[0.38800845, 2217.055734925359, 2315.045818968023, 4850.082464013339, 20.625675323424908, 0.20724917020718248, 0.5644512, 0.26691967, 2.1876113, -3.2687263, 1.4362026808521535, 0.00040693608583698633, 0.092880644, 0.1135218547111703]",
folder7/Loren Allred - Never Enough (Live Performance) [enrCBI7O_6I].mp3,Loren Allred ,folder7/Loren Allred ,"[0.31230944, 2492.4822523525336, 2360.193302695461, 5102.616888987445, 21.71036407780476, 0.24246460896191646, 0.5162488, 0.2655856, 2.9579568, -4.381496, 1.5283415476084616, 0.006048347663441987, 0.10612963, 0.14349178664028384]",
folder7/Louis The Child - Better Not ft. Wafia [u5kP_nfFVt4].mp3,Louis The Child ,folder7/Louis The Child ,"[0.33520013, 2421.935365679304, 2395.475739241497, 5045.166541396009, 21.408544151637997, 0.18331900509159055, 0.44153783, 0.24298738, 30.008638, 5.232117, 4.958953727389544, 0.001593798309688637, 0.35675904, 0.11951089986800353]",
folder7/Mac Miller - Knock Knock (Official Video) [6bMmhKz6KXg].mp3,Mac Miller ,folder7/Mac Miller ,"[0.384656, 2989.1395467853404, 2647.797251048565, 6205.653873433265, 21.544747203185434, 0.22418729431355625, 0.54188323, 0.27053058, 11.560327, 2.5613554, 3.3980238750182505, -0.004503468444620036, 0.22748043, 0.17114632734869015]",
folder7/LVNDSCAPE feat. Cathrine Lassen - Dive With Me (Official Lyric Video) [YNywqtesX6c].mp3,LVNDSCAPE feat. Cathrine Lassen ,folder7/LVNDSCAPE feat. Cathrine Lassen ,"[0.37413856, 2560.918613564996, 2544.4511799448173, 5531.07578227132, 20.669655763731793, 0.1844259229841465, 0.5009358, 0.25891978, 13.767739, 2.5312705, 3.3130202674453746, -0.01212234841062065, 0.22978932, 0.1313407473181329]",
folder7/Luke Bryan - Play It Again (Official Music Video) [ALV-QtDFpSw].mp3,Luke Bryan ,folder7/Luke Bryan ,"[0.3982028, 2772.660345811593, 2464.5816560153053, 5660.226968350453, 20.575665435500323, 0.2484230509463672, 0.52892053, 0.26254246, 3.7892835, -1.4461414, 2.229492039153467, -0.0064224882157634154, 0.13398212, 0.16862320203885303]",
folder7/Little Big Town - Better Man (Official Music Video) [ph9NQ8ASmX4].mp3,Little Big Town ,folder7/Little Big Town ,"[0.37385646, 2425.4704885276396, 2373.051005999343, 5075.985210316762, 21.24619466948563, 0.215992454757476, 0.54390055, 0.26260647, 1.7172319, -2.9743164, 1.3196699741410831, 0.00907625382345142, 0.08603369, 0.13322253080148283]",
folder7/love ride - christian french [jmoRdK8tziA].mp3,love ride ,folder7/love ride ,"[0.42400575, 2501.2243768547637, 2339.4189696667745, 5087.44652134694, 21.1158318622219, 0.20230071204507413, 0.5297642, 0.26970008, 15.285459, 0.7878804, 3.7273826216835206, 0.011034144651603957, 0.24600515, 0.14238499016662537]",
folder7/Little Mix - Woman Like Me (Official Video) ft. Nicki Minaj [fSOpiZo1BAA].mp3,Little Mix ,folder7/Little Mix ,"[0.3883273, 3284.0589157862587, 2754.4766754793905, 6691.301551231971, 21.271305301563615, 0.17804171834465693, 0.50948685, 0.26379627, 9.776662, 1.3595448, 3.1317013849087187, 0.001992532061517091, 0.22058304, 0.18887784940031033]",
"folder7/Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain [-59jGD4WrmE].mp3","Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors ","folder7/Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors ","[0.39322802, 2402.8298529214676, 2268.465284277815, 4791.128461520422, 20.919494449420895, 0.21088192591392374, 0.5349614, 0.26884758, 17.36037, 1.2368768, 3.714400199969892, 0.005786496913213605, 0.25656027, 0.12881111396041245]",
folder7/(Lip Sync MV) Daughtry - Used To [Rm_tiWDwA7A].mp3,(Lip Sync MV) Daughtry ,folder7/(Lip Sync MV) Daughtry ,"[0.40648803, 3254.285495285083, 2811.081223494769, 6800.717668466053, 21.054859269806926, 0.2545150642349349, 0.55508685, 0.26864722, 19.857477, 4.0521307, 5.1567814377721195, 0.006253664923742591, 0.3159247, 0.19421800863915015]",
folder12/Taylor Swift - This Love (Laura Scott Cover) [kEEQecY4uiY].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.29386625, 2038.8009245522933, 1967.773868388468, 3914.029441269455, 21.65780003103105, 0.23810450954989956, 0.45860997, 0.25095683, 8.764589, -2.3208876, 2.5902862005838267, 0.017534332093951648, 0.18210973, 0.11075190426973318]",
folder12/Switchfoot - Meant To Live [Official Audio] [OXcrEVFZOXs].mp3,Switchfoot ,folder12/Switchfoot ,"[0.46417162, 3159.340383164985, 2764.6029729696916, 6578.07696325466, 20.49150012046881, 0.256056091489445, 0.59122807, 0.27257168, 20.978067, 4.0911407, 5.40454107146218, -0.005216303592704503, 0.31873992, 0.18354287559330865]",
folder12/Taylor Swift - Style [-CmadmM5cOk].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.43455252, 2657.9802596613326, 2535.11847414838, 5671.89877502418, 20.777720083055563, 0.24399731816751377, 0.5281018, 0.26499656, 4.356503, 0.16170163, 2.0634180688635224, -0.016455650641936884, 0.13598159, 0.1360895538038546]",
folder12/Tech N9ne - Dysfunctional (Feat. Big Scoob & Krizz Kaliko) ｜ OFFICIAL AUDIO [nkFPiu400bk].mp3,Tech N9ne ,folder12/Tech N9ne ,"[0.4211932, 2499.748614143633, 2557.9955004321923, 5496.4546921648425, 21.07664673527456, 0.18541231845950965, 0.5404753, 0.26771498, 22.663143, 4.9984818, 4.579530477212807, 0.00033986993400696175, 0.3091704, 0.12227680581224529]",
folder12/T.I. - Live Your Life ft. Rihanna [Official Video] [koVHN6eO4Xg].mp3,T.I. ,folder12/T.I. ,"[0.43161917, 2917.076997784555, 2565.643963043287, 5896.810755169989, 20.499554973226793, 0.2292753273937975, 0.5293302, 0.2674685, 6.928704, 1.658221, 2.339643361888018, -0.01133813666311264, 0.16697058, 0.16707486869609803]",
folder12/Taylor Swift- All Too Well Lyrics [Fd_AtH0yVqU].mp3,Taylor Swift,folder12/Taylor Swift,"[0.38545728, 2514.1810399537862, 2546.77426042423, 5521.386188121869, 20.826674056748306, 0.21537763850635838, 0.53871256, 0.26615208, 9.743111, 0.9555699, 2.987128126470805, 0.007165576053137038, 0.20030257, 0.12615883670877143]",
folder12/That's what I love about Sunday-Craig Morgan (lyrics) [JYBg5yx325c].mp3,That's what I love about Sunday,folder12/That's what I love about Sunday,"[0.3797321, 2653.789797617191, 2513.29388748313, 5586.338056597793, 22.07913896023375, 0.2267043628583614, 0.5287537, 0.2676319, 2.3851357, -1.6683373, 1.6773582759760552, -0.004081545425005169, 0.10673443, 0.1541408962673611]",
folder12/Stone Temple Pilots - Interstate Love Song (Official Music Video) [HD] [yjJL9DGU7Gg].mp3,Stone Temple Pilots ,folder12/Stone Temple Pilots ,"[0.4175741, 2980.80415541831, 2575.168065604373, 6014.267459163356, 20.729338888214624, 0.2391432099510845, 0.5518853, 0.27000442, 7.1745257, 0.34333706, 2.785313701643599, 0.012643441023998619, 0.17238507, 0.18263823832589735]",
folder12/Stone Temple Pilots - Trippin' On A Hole In A Paper Heart (Official Music Video) [HVPzWkdhwrw].mp3,Stone Temple Pilots ,folder12/Stone Temple Pilots ,"[0.48158514, 2940.381649956754, 2686.757823909174, 6249.334996073891, 20.36537320398442, 0.24500385765791258, 0.67128986, 0.28158382, 2.753933, -0.48690817, 1.9470130546617692, 0.002846899837026842, 0.11501643, 0.16693636392338027]",
folder12/Sugarland - Stuck Like Glue [5iDPw_qjhtM].mp3,Sugarland ,folder12/Sugarland ,"[0.41946504, 3117.2444513280493, 2759.264997228354, 6618.848801878849, 21.317639175151054, 0.195933947375489, 0.53613126, 0.2700587, 2.3363807, -1.1456205, 1.5427984134360293, -0.0070527144483896334, 0.102991045, 0.18524836866125163]",
folder12/Taylor Swift - Getaway Car (Music Video) [5FnHFjSHonU].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.3163932, 2234.449233945396, 2321.2294061304146, 4656.187372622283, 22.300681694859502, 0.17640132136325126, 0.5063715, 0.26556042, 0.086045265, -11.901303, 0.26119454068033204, 0.010052745197112856, 0.019377299, 0.11082413654746454]",
folder12/Taylor Swift - Speak Now (Live on Letterman) [4wUPASp2hfY].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.37093046, 2902.9177062993026, 2534.5399082149434, 5787.53857972409, 21.73792068169576, 0.22735159092753496, 0.5375666, 0.26949927, 2.3655925, -1.7264132, 1.731849415095533, 0.008315127923290613, 0.111040436, 0.17997933003878772]",
folder12/The Avett Brothers - Live And Die [e5CMDmxtpbc].mp3,The Avett Brothers ,folder12/The Avett Brothers ,"[0.35649616, 2427.833934302633, 2268.5446667739716, 4908.650732373193, 21.508022347987506, 0.20513210354418732, 0.49513802, 0.2595419, 2.9011028, -3.89231, 1.8546148561857743, -0.0077290085455302615, 0.11495834, 0.14443108662294366]",
folder12/The All-American Rejects - It Ends Tonight (Official Music Video) [yfdAGkjHGac].mp3,The All,folder12/The All,"[0.39891714, 3185.9985652633804, 2659.2319476967273, 6424.572555881822, 21.478147477830316, 0.2499090569345111, 0.5239345, 0.26662806, 3.7891245, -1.890478, 2.2450635434127317, 0.018084902406125727, 0.13716377, 0.2036677883128265]",
folder12/Taylor Swift - White Horse [D1Xr-JFLxik].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.36474526, 2384.93421856317, 2510.3102155939105, 5255.692721077679, 21.96749255302465, 0.21248383492254064, 0.50215954, 0.2607856, 0.7476986, -5.5201445, 0.7884850976366276, 0.012140020661231836, 0.055581592, 0.1162800439467011]",
folder12/The Allman Brothers Band - Ramblin' Man (Lyric Video) [Wa4DCp6cl2U].mp3,The Allman Brothers Band ,folder12/The Allman Brothers Band ,"[0.368311, 2533.061391766947, 2437.5879247086555, 5331.358112671932, 22.21867806394829, 0.19867138268685963, 0.58996034, 0.27746156, 5.682093, 0.52652395, 2.6392181050085495, 0.002629466669334822, 0.16540213, 0.14833665545646915]",
folder12/Taylor Swift Debuts ＂New Year's Day＂ [U8QV5fa7xa4].mp3,Taylor Swift Debuts ＂New Year's Day＂ [U8QV5fa7xa4].mp3,folder12/Taylor Swift Debuts ＂New Year's Day＂ [U8QV5fa7xa4].mp3,"[0.34712857, 2078.5199294987933, 2112.534263884426, 4046.2292651606313, 20.980642434804082, 0.20145856107371546, 0.5563691, 0.27220067, 0.674966, -8.322605, 0.7603377138271863, 0.018702123014328838, 0.052201416, 0.10764937073890916]",
folder12/Taylor Swift - Back To December (Live on Letterman) [vio0RidOMUM].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.39576286, 2616.749286773462, 2476.0409973823826, 5431.3299631338095, 21.71590347494149, 0.2588548943867154, 0.4993346, 0.26016384, 1.6368384, -1.6007738, 1.3794449773936521, -0.00853631162568847, 0.08846545, 0.14691977380415164]",
folder12/TAYLORSWIFT 1989 YOU ARE IN LOVE LIVE IN SINGAPORE [QTP8JhnN-H8].mp3,TAYLORSWIFT 1989 YOU ARE IN LOVE LIVE IN SINGAPORE [QTP8JhnN,folder12/TAYLORSWIFT 1989 YOU ARE IN LOVE LIVE IN SINGAPORE [QTP8JhnN,"[0.37005234, 2063.049084749162, 2013.4740563576986, 4045.3333586831423, 23.16714636573863, 0.27815964043802865, 0.42590433, 0.24134278, 5.8780026, -2.5675895, 2.4551538145818705, 0.057770552067627885, 0.16240132, 0.11345613622786056]",
folder12/Taylor Swift- Girl At Home Lyrics [XIZLZYaBkt4].mp3,Taylor Swift,folder12/Taylor Swift,"[0.39319927, 2701.779721940437, 2613.9352884919335, 5911.809942815722, 21.410327944617347, 0.1819285480188829, 0.58332783, 0.27077627, 10.253172, 1.3831245, 3.126581039583868, 0.015808184322939962, 0.20805669, 0.15389965568621133]",
folder12/Taylor Swift - Innocent Lyric Video [ZM1-ADnjH5I].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.35505873, 2521.3721047756526, 2539.7637884881697, 5544.853758487402, 21.57415143472942, 0.23266104695749745, 0.49584132, 0.25508705, 9.349458, 1.2716564, 3.0640027594239374, 0.008471207061108158, 0.20222618, 0.13113437558433058]",
folder12/Taylor Swift - The Story Of Us [nN6VR92V70M].mp3,Taylor Swift ,folder12/Taylor Swift ,"[0.41749278, 3577.4737495770387, 2902.4467604314577, 7150.895032520852, 21.378873679063446, 0.22788206592893936, 0.59788656, 0.27331343, 3.2791822, 1.491898, 1.9730906327686795, 0.00550583617923238, 0.13523394, 0.2340883769897514]",
folder12/The Bellas - Cheap Thrill (OST. Pitch Perfect 3) [ehu_vJ-Seno].mp3,The Bellas ,folder12/The Bellas ,"[0.3645006, 2944.898030771892, 2542.916611984719, 6070.335710392442, 21.54828680645148, 0.20876530845912697, 0.5414624, 0.268091, 11.117395, 0.04883491, 3.4101688675521253, -0.003935978576445945, 0.23193523, 0.1799796107881137]",
folder12/Stone Sour - Through Glass [OFFICIAL VIDEO] [GIzDsGyxsQM].mp3,Stone Sour ,folder12/Stone Sour ,"[0.42146972, 2631.851915668476, 2416.315057305468, 5250.000277282484, 20.991372141148062, 0.2467302679859646, 0.5489471, 0.27200612, 1.1635398, -4.427169, 1.195445602957501, -0.007711660482472334, 0.07192563, 0.15303964100808995]",
